train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.2846, 0.8344, 0.7056, 0.5896, 0.7172, 0.2974, 0.8352, 0.6948, 0.5831, 0.7129, 
0.2831, 0.8345, 0.7104, 0.5914, 0.7187, 0.3140, 0.8210, 0.7082, 0.5650, 0.6964, 
0.2810, 0.8372, 0.7080, 0.5932, 0.7208, 0.3046, 0.8375, 0.6778, 0.5786, 0.7058, 
0.2813, 0.8375, 0.7060, 0.5934, 0.7205, 0.2977, 0.8286, 0.7040, 0.5844, 0.7126, 
0.2826, 0.8357, 0.7074, 0.5919, 0.7192, 0.2949, 0.8357, 0.6981, 0.5863, 0.7154, 
0.2812, 0.8339, 0.7133, 0.5933, 0.7205, 0.2959, 0.8281, 0.7118, 0.5857, 0.7144, 
0.2796, 0.8368, 0.7135, 0.5948, 0.7222, 0.2957, 0.8393, 0.6969, 0.5897, 0.7146, 
0.2772, 0.8375, 0.7169, 0.5977, 0.7246, 0.3044, 0.8403, 0.6812, 0.5813, 0.7059, 
0.2768, 0.8368, 0.7178, 0.5979, 0.7250, 0.2909, 0.8373, 0.7084, 0.5904, 0.7194, 
0.2761, 0.8392, 0.7168, 0.5990, 0.7257, 0.2979, 0.8371, 0.6928, 0.5848, 0.7124, 
0.2766, 0.8389, 0.7161, 0.5992, 0.7252, 0.2955, 0.8371, 0.7032, 0.5882, 0.7149, 
0.2730, 0.8399, 0.7202, 0.6024, 0.7287, 0.2977, 0.8275, 0.7148, 0.5828, 0.7127, 
0.2723, 0.8403, 0.7218, 0.6030, 0.7295, 0.3084, 0.8396, 0.6707, 0.5766, 0.7019, 
0.2705, 0.8424, 0.7238, 0.6055, 0.7312, 0.3102, 0.8407, 0.6753, 0.5769, 0.7002, 
0.2706, 0.8405, 0.7230, 0.6054, 0.7311, 0.2883, 0.8373, 0.7113, 0.5938, 0.7221, 
0.2679, 0.8448, 0.7229, 0.6079, 0.7338, 0.2976, 0.8408, 0.6885, 0.5859, 0.7127, 
0.2680, 0.8448, 0.7222, 0.6081, 0.7338, 0.2916, 0.8460, 0.6941, 0.5936, 0.7187, 
0.2676, 0.8458, 0.7210, 0.6087, 0.7342, 0.2962, 0.8381, 0.6985, 0.5875, 0.7141, 
0.2698, 0.8424, 0.7221, 0.6058, 0.7320, 0.3015, 0.8419, 0.6763, 0.5838, 0.7089, 
0.2673, 0.8445, 0.7242, 0.6089, 0.7344, 0.2997, 0.8381, 0.6906, 0.5850, 0.7107, 
0.2642, 0.8464, 0.7265, 0.6119, 0.7376, 0.2982, 0.8466, 0.6824, 0.5876, 0.7121, 
0.2653, 0.8465, 0.7256, 0.6117, 0.7365, 0.2989, 0.8359, 0.6946, 0.5843, 0.7114, 
0.2651, 0.8477, 0.7232, 0.6114, 0.7367, 0.2905, 0.8370, 0.7011, 0.5911, 0.7198, 
0.2623, 0.8493, 0.7270, 0.6150, 0.7395, 0.2950, 0.8448, 0.6877, 0.5898, 0.7153, 
0.2622, 0.8483, 0.7281, 0.6146, 0.7395, 0.3079, 0.8401, 0.6696, 0.5775, 0.7024, 
0.2622, 0.8471, 0.7295, 0.6145, 0.7396, 0.2930, 0.8358, 0.6991, 0.5895, 0.7173, 
0.2591, 0.8514, 0.7293, 0.6187, 0.7427, 0.3015, 0.8322, 0.6909, 0.5815, 0.7088, 
0.2572, 0.8506, 0.7330, 0.6204, 0.7445, 0.3024, 0.8393, 0.6812, 0.5802, 0.7079, 
0.2582, 0.8513, 0.7310, 0.6191, 0.7435, 0.3071, 0.8391, 0.6733, 0.5788, 0.7032, 
0.2579, 0.8513, 0.7320, 0.6199, 0.7439, 0.2927, 0.8417, 0.7010, 0.5915, 0.7176, 
