train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.1268, 0.8921, 0.8668, 0.7901, 0.8747, 0.1437, 0.8881, 0.8647, 0.7771, 0.8685, 
0.1245, 0.8934, 0.8699, 0.7933, 0.8770, 0.1422, 0.8893, 0.8623, 0.7792, 0.8700, 
0.1261, 0.8920, 0.8680, 0.7910, 0.8754, 0.1459, 0.8874, 0.8545, 0.7746, 0.8663, 
0.1228, 0.8961, 0.8709, 0.7958, 0.8787, 0.1467, 0.8862, 0.8545, 0.7736, 0.8655, 
0.1229, 0.8946, 0.8709, 0.7954, 0.8786, 0.1439, 0.8878, 0.8561, 0.7766, 0.8683, 
0.1207, 0.8973, 0.8722, 0.7987, 0.8808, 0.1461, 0.8882, 0.8568, 0.7743, 0.8661, 
0.1231, 0.8953, 0.8700, 0.7952, 0.8784, 0.1460, 0.8882, 0.8547, 0.7742, 0.8662, 
0.1200, 0.8979, 0.8736, 0.7997, 0.8815, 0.1444, 0.8914, 0.8546, 0.7774, 0.8678, 
0.1182, 0.8990, 0.8755, 0.8022, 0.8833, 0.1456, 0.8882, 0.8535, 0.7745, 0.8666, 
0.1165, 0.9006, 0.8769, 0.8047, 0.8850, 0.1428, 0.8873, 0.8620, 0.7783, 0.8694, 
0.1159, 0.9021, 0.8777, 0.8057, 0.8856, 0.1431, 0.8878, 0.8604, 0.7781, 0.8691, 
0.1152, 0.9025, 0.8789, 0.8067, 0.8863, 0.1430, 0.8901, 0.8594, 0.7786, 0.8692, 
